calrebound 0
Tuning rebound for mallet #0
  pass 1: sweep strike duration
R,90,250,T,367,3979,1089
R,90,250,T,371,3979,1089
R,90,250,T,375,3793,1089
R,90,250,T,379,3360,1089
R,90,250,T,383,3360,1089
R,90,250,T,387,4863,1089
R,90,250,T,391,4863,1089
R,90,250,T,395,4008,1089
R,90,250,T,399,4008,1089
R,90,250,T,404,2799,1089
R,90,250,T,408,2799,1089
R,90,250,T,412,2499,1089
R,90,250,T,416,2499,1089
R,90,250,T,420,9103,1089
R,90,250,T,424,9103,1089
R,90,250,T,428,35711,1089
R,90,250,T,432,35711,1089
R,90,250,T,436,59070,1089
R,90,250,T,440,59070,1089
R,90,250,T,444,50695,1089
R,90,250,T,448,50695,1089
R,90,250,T,452,45517,1089
R,90,250,T,456,45517,1089
R,90,250,T,460,29385,1089
R,90,250,T,464,29385,1089
R,90,250,T,468,23356,1089
R,90,250,T,472,23356,1089
R,90,250,T,476,16530,1089
R,90,250,T,480,16530,1089
R,90,250,T,484,15901,1089
R,90,250,T,488,15901,1089
R,90,250,T,492,15112,1089
R,90,250,T,496,15112,1089
R,90,250,T,500,10542,1089
R,90,250,T,504,8661,1089
R,90,250,T,508,8661,1089
R,90,250,T,512,6739,1089
R,90,250,T,516,6739,1089
R,90,250,T,520,6830,1089
R,90,250,T,524,6830,1089
R,90,250,T,529,6120,1089
R,90,250,T,533,6120,1089
R,90,250,T,537,5277,1089
R,90,250,T,541,5277,1089
R,90,250,T,545,4170,1089
R,90,250,T,549,4170,1089
R,90,250,T,553,3456,1089
R,90,250,T,557,3456,1089
R,90,250,T,561,2893,1089
R,90,250,T,565,2893,1089
R,90,250,T,569,2916,1089
R,90,250,T,573,2916,1089
R,90,250,T,577,2251,1089
R,90,250,T,581,2251,1089
R,90,250,T,585,2304,1089
R,90,250,T,589,2304,1089
R,90,250,T,593,2539,1089
R,90,250,T,597,2539,1089
    strike=90% energy=8398484
R,100,250,S,4,936,1083
R,100,250,S,8,936,1083
R,100,250,S,12,3957,1083
R,100,250,S,16,3957,1083
R,100,250,S,20,7971,1083
R,100,250,S,24,7971,1083
R,100,250,S,28,8202,1083
R,100,250,S,32,8202,1083
R,100,250,S,37,6699,1083
R,100,250,S,41,6699,1083
R,100,250,S,45,5526,1083
R,100,250,S,49,5526,1083
R,100,250,S,53,3977,1083
R,100,250,S,57,3977,1083
R,100,250,S,61,3526,1083
R,100,250,S,65,3526,1083
R,100,250,S,69,2765,1083
R,100,250,S,73,2765,1083
R,100,250,S,77,2481,1083
R,100,250,S,81,2481,1083
R,100,250,S,85,2342,1083
R,100,250,S,89,2342,1083
R,100,250,S,93,2238,1083
R,100,250,S,97,2238,1083
R,100,250,S,101,3088,1083
R,100,250,S,105,3088,1083
R,100,250,S,109,3196,1083
R,100,250,S,113,3196,1083
R,100,250,S,117,2813,1083
R,100,250,S,121,2813,1083
R,100,250,S,125,2867,1083
R,100,250,S,129,2309,1083
R,100,250,S,133,2309,1083
R,100,250,S,137,1921,1083
